players_PK,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON
16106127392030892019,John Henson,1610612739,203089,2019
161061276416297262019,Garrison Mathews,1610612764,1629726,2019
161061274616284052019,Johnathan Motley,1610612746,1628405,2019
161061275616296072019,Jared Harper,1610612756,1629607,2019
161061274316284082019,PJ Dozier,1610612743,1628408,2019
161061276616296672019,Jalen McDaniels,1610612766,1629667,2019
16106127652027042019,Reggie Jackson,1610612765,202704,2019
161061275816289632019,Marvin Bagley III,1610612758,1628963,2019
161061274216296762019,Isaiah Roby,1610612742,1629676,2019
161061276416283942019,Anzejs Pasecniks,1610612764,1628394,2019
161061276416278832019,Jalen Jones,1610612764,1627883,2019
161061275516293122019,Haywood Highsmith,1610612755,1629312,2019
161061275516297462019,Christ Koumadje,1610612755,1629746,2019
161061275516277762019,Isaiah Miles,1610612755,1627776,2019
161061276116278192019,Isaiah Taylor,1610612761,1627819,2019
161061276116261662019,Cameron Payne,1610612761,1626166,2019
